#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#bin_star_radius0[RSUN],#bin_star_radius1[RSUN],#snapshot, #roche_lobe1_calc[RSUN], #roche_lobe2_calc[RSUN],#radrol0,#radrol1
16.0,2.0,8.0,0.002,202.7041505069,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12839661,1.2034747e-07,0.00011880486,0.0077970722,initial.bhinfo0011,17.966998314789382,4.223627307940259,6.61479e-06,0.00184673
16.0,2.0,8.0,0.002,193.51545061375998,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12839943,3.6373564e-08,0.00011880486,0.0077970722,initial.bhinfo0010,17.967392927507337,4.223720072297577,6.61465e-06,0.00184669
16.0,2.0,8.0,0.002,116.90594517485998,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.1284229,1.1731478e-08,0.00011880486,0.0077970722,initial.bhinfo0004,17.97067716881595,4.224492121753691,6.61344e-06,0.00184635
16.0,2.0,8.0,0.002,216.42439926122,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.1283924,1.0555562e-07,0.00011880486,0.0077970722,initial.bhinfo0012,17.966409194384216,4.223488819307526,6.61501e-06,0.00184679
16.0,2.0,8.0,0.002,140.3762932833,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12841572,1.1730439e-08,0.00011880486,0.0077970722,initial.bhinfo0006,17.969672445654645,4.224255934489316,6.61381e-06,0.00184646
16.0,2.0,8.0,0.002,153.57713733094,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12841167,1.1729854e-08,0.00011880486,0.0077970722,initial.bhinfo0007,17.969105714623545,4.224122709082529,6.61402e-06,0.00184651
16.0,2.0,8.0,0.002,225.56216768992,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.1283896,1.0555198e-07,0.00011880486,0.0077970722,initial.bhinfo0013,17.966017380338023,4.223396712853453,6.61516e-06,0.00184683
16.0,2.0,8.0,0.002,111.00313137701998,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12842471,1.173174e-08,0.00011880486,0.0077970722,initial.bhinfo0003,17.970930448610094,4.224551661997217,6.61335e-06,0.00184633
16.0,2.0,8.0,0.002,101.79819964456,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12842753,0.0,0.00011880486,0.0077970722,initial.bhinfo0002,17.971325061328045,4.224644426354534,6.6132e-06,0.00184629
16.0,2.0,8.0,0.002,270.5715297558,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12837575,1.5361824e-06,0.00011880486,0.0077970722,initial.bhinfo0016,17.964079300145254,4.222941114857408,6.61587e-06,0.00184703
16.0,2.0,8.0,0.002,241.66812180794,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12838468,7.7797087e-08,0.00011880486,0.0077970722,initial.bhinfo0014,17.965328907085432,4.22323486865558,6.61541e-06,0.0018469
16.0,2.0,8.0,0.002,254.27450127466,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12838082,7.779338e-08,0.00011880486,0.0077970722,initial.bhinfo0015,17.96478876343604,4.2231078933296065,6.61561e-06,0.00184696
16.0,2.0,8.0,0.002,12411.971703641999,14.831073,0.5703545,14.0,11.0,87366.0,863615.0,31.47466,0.58223405,6.2883751e-05,0.013186547,initial.bhinfo0203,4381.636674446836,1051.9205488399027,1.43569e-08,1.25402e-05
16.0,2.0,8.0,0.002,6603.8688485314,17.387258,0.53870648,14.0,11.0,572902.0,1352867.0,66.33519,0.60698123,7.3721975e-05,0.013640407,initial.bhinfo0149,9430.080568257206,2074.7289682689975,7.82059e-09,6.57694e-06
16.0,2.0,8.0,0.002,985.4345405704,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.275922,0.86973095,0.0082657037,6.4076434e-05,initial.bhinfo0048,911.3308839535223,3058.517598422615,9.07322e-06,2.09578e-08
16.0,2.0,8.0,0.002,1012.4892099472,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.275922,0.86973095,0.0082657037,6.4076434e-05,initial.bhinfo0049,911.3308839535223,3058.517598422615,9.07322e-06,2.09578e-08
16.0,2.0,8.0,0.002,1402.059792587,14.211454,0.57901319,14.0,11.0,528064.0,1329701.0,5.9779461,0.0,6.0256564e-05,0.013065764,initial.bhinfo0061,827.3273746226646,203.34260909282938,7.28593e-08,6.42783e-05
16.0,2.0,8.0,0.002,1431.1411068714,14.211454,0.57901319,14.0,11.0,528064.0,1329701.0,5.9779461,0.0,6.0256564e-05,0.013065764,initial.bhinfo0062,827.3273746226646,203.34260909282938,7.28593e-08,6.42783e-05
16.0,2.0,8.0,0.002,961.3403067877999,15.112366,0.98154126,14.0,11.0,1391022.0,705923.0,30.928958,0.86064531,6.4076434e-05,0.0082657037,initial.bhinfo0047,4064.1467325708477,1210.9730662399265,1.5772e-08,6.82815e-06
16.0,2.0,8.0,0.002,1106.569912952,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,30.18258,0.76462939,0.0082657037,6.4076434e-05,initial.bhinfo0052,1181.749849110076,3966.0706929589487,6.997e-06,1.6162e-08
16.0,2.0,8.0,0.002,1042.3347084716,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.681647,0.88172296,0.0082657037,6.4076434e-05,initial.bhinfo0050,927.2163867014712,3111.83093452247,8.91777e-06,2.05987e-08
16.0,2.0,8.0,0.002,1063.2526953699999,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.681647,0.88172296,0.0082657037,6.4076434e-05,initial.bhinfo0051,927.2163867014712,3111.83093452247,8.91777e-06,2.05987e-08
16.0,2.0,8.0,0.002,9264.073224434,17.164824,0.53096492,14.0,11.0,1203281.0,1261966.0,16.299957,0.42991215,7.2778855e-05,0.013754639,initial.bhinfo0178,2317.5153895171597,509.5534720503473,3.14152e-08,2.70033e-05
16.0,2.0,8.0,0.002,326.40656634204,0.90747574,41.626838,11.0,14.0,357202.0,688588.0,14.233083,0.55095679,0.0090945346,0.00017649779,initial.bhinfo0019,399.1856566187006,2086.5219385937035,2.2791e-05,8.46202e-08
16.0,2.0,8.0,0.002,181.92721220702,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12840298,3.6375157e-08,0.00011880486,0.0077970722,initial.bhinfo0009,17.96788969174447,4.223836850123278,6.61447e-06,0.00184664
16.0,2.0,8.0,0.002,167.16350525188,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12840751,1.1729252e-08,0.00011880486,0.0077970722,initial.bhinfo0008,17.96852359089777,4.223985865207905,6.61423e-06,0.00184657
16.0,2.0,8.0,0.002,340.3866235864,0.90747574,41.626838,11.0,14.0,357202.0,688588.0,14.137433,0.71203291,0.0090945346,0.00017649779,initial.bhinfo0020,396.503025732927,2072.499971362395,2.29452e-05,8.51927e-08
16.0,1.0,20.0,0.02,11893.222109285998,7.7996243,1.3218626,14.0,12.0,768865.0,1365372.0,3.4236227,0.98289747,3.3070407e-05,0.0027551263,initial.bhinfo0207,393.7752625089155,176.98658154615538,8.40135e-08,1.55725e-05
16.0,1.0,20.0,0.02,912.5607882859999,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.012107843,0.057615661,4.9883244e-05,0.010413509,initial.bhinfo0039,1.584353958442294,0.4789940612866707,3.14963e-05,0.0217483
16.0,1.0,20.0,0.02,312.6726518762,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.022189177,0.0,4.9883244e-05,0.010413509,initial.bhinfo0005,2.9035320671507483,0.8778181223392792,1.71864e-05,0.0118673
16.0,1.0,20.0,0.02,420.3085747042,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.021232124,6.7554437e-05,4.9883244e-05,0.010413509,initial.bhinfo0011,2.778298306770053,0.8399564897316717,1.79611e-05,0.0124022
16.0,1.0,20.0,0.02,403.1387064768,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.021393573,6.8369573e-05,4.9883244e-05,0.010413509,initial.bhinfo0010,2.7994244778177406,0.8463435160749,1.78256e-05,0.0123086
16.0,1.0,20.0,0.02,294.2227092434,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.022341339,0.0,4.9883244e-05,0.010413509,initial.bhinfo0004,2.9234430014950807,0.8838377489857018,1.70694e-05,0.0117864
16.0,1.0,20.0,0.02,892.1942488773999,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.013060028,0.064847488,4.9883244e-05,0.010413509,initial.bhinfo0038,1.708950723854546,0.5166631126813946,2.92e-05,0.0201626
16.0,1.0,20.0,0.02,6073.67649511,0.59883895,6.6656289,11.0,14.0,765192.0,794014.0,2.6022114,0.48647944,0.012794169,2.8262266e-05,initial.bhinfo0170,112.13941158165655,328.2215642525894,0.000114133,8.61386e-08
16.0,1.0,20.0,0.02,6073.67649511,1.265681,7.5894549,12.0,14.0,331567.0,667343.0,5.1070448,0.75017728,0.0039059641,3.2179289e-05,initial.bhinfo0170,262.8221523035328,588.8948444797259,1.4867e-05,5.46634e-08
16.0,1.0,20.0,0.02,432.5755645806,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.02111448,6.696274e-05,4.9883244e-05,0.010413509,initial.bhinfo0012,2.7629041744636638,0.8353024173798903,1.80612e-05,0.0124713
16.0,1.0,20.0,0.02,329.2881522476,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.022049395,7.1717592e-05,4.9883244e-05,0.010413509,initial.bhinfo0006,2.8852410994681486,0.8722882564602142,1.72954e-05,0.0119425
16.0,1.0,20.0,0.02,346.5234639006,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.021901552,7.0957703e-05,4.9883244e-05,0.010413509,initial.bhinfo0007,2.8658953215060476,0.866439492233357,1.74121e-05,0.0120231
16.0,1.0,20.0,0.02,447.5919538468,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020967738,6.6227385e-05,4.9883244e-05,0.010413509,initial.bhinfo0013,2.743702466234565,0.8294972094216002,1.81876e-05,0.0125586
16.0,1.0,20.0,0.02,11353.497970262,1.0322306,8.1607339,11.0,14.0,456317.0,1135998.0,0.6097373,0.4015013,0.0076933894,3.4601512e-05,initial.bhinfo0205,29.01329041982074,73.32561237799146,0.000265264,4.7206e-07
16.0,1.0,20.0,0.02,10264.773536933999,0.98991034,6.8189865,11.0,14.0,1221330.0,1496953.0,0.24511677,0.8729171,0.0081716998,2.8912503e-05,initial.bhinfo0201,12.130422702709367,28.87783062656601,0.000673898,1.00156e-06
16.0,1.0,20.0,0.02,503.9281112334,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020387785,6.3373534e-05,4.9883244e-05,0.010413509,initial.bhinfo0017,2.6678135708086423,0.8065538955030606,1.8705e-05,0.0129158
16.0,1.0,20.0,0.02,264.5595759926,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.02257965,0.0,4.9883244e-05,0.010413509,initial.bhinfo0003,2.9546268363193633,0.893265485514767,1.68892e-05,0.011662
16.0,1.0,20.0,0.02,236.18985349666,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.02280072,0.0,4.9883244e-05,0.010413509,initial.bhinfo0002,2.9835546254881558,0.902011156988096,1.67255e-05,0.011549
16.0,1.0,20.0,0.02,489.87466093439997,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020537101,6.4109981e-05,4.9883244e-05,0.010413509,initial.bhinfo0016,2.6873520960157147,0.8124609325578921,1.8569e-05,0.0128219
16.0,1.0,20.0,0.02,10548.063766827998,0.83404098,7.4514043,11.0,14.0,187492.0,1182062.0,2.0169287,0.93077526,0.0099216935,3.1593954e-05,initial.bhinfo0202,92.65627482118836,246.85409452085338,0.00010712,1.28033e-07
16.0,1.0,20.0,0.02,460.2937572478,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020841162,6.5619322e-05,4.9883244e-05,0.010413509,initial.bhinfo0014,2.7271395502268336,0.8244897814014793,1.82981e-05,0.0126348
16.0,1.0,20.0,0.02,706.2940930822,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.017742058,5.0670184e-05,4.9883244e-05,0.010413509,initial.bhinfo0028,2.3216108619192344,0.7018872326808058,2.14943e-05,0.0148418
16.0,1.0,20.0,0.02,724.0022434918,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.017446093,4.9338382e-05,4.9883244e-05,0.010413509,initial.bhinfo0029,2.2828827978610557,0.690178666807536,2.18589e-05,0.0150936
16.0,1.0,20.0,0.02,479.88578272039996,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020641284,6.4625681e-05,4.9883244e-05,0.010413509,initial.bhinfo0015,2.7009848089979025,0.8165824790866197,1.84752e-05,0.0127572
16.0,1.0,20.0,0.02,2492.4614712298,1.04551,7.4265714,11.0,14.0,387563.0,1300525.0,0.57514396,0.28081585,0.0075419219,3.1488663e-05,initial.bhinfo0100,28.215904705294065,68.0747279768527,0.00026739,4.62728e-07
16.0,1.0,20.0,0.02,3090.0344213759995,7.747538,0.80603479,14.0,11.0,1110564.0,2184212.0,0.79373307,0.75501467,3.2849561e-05,0.010241702,initial.bhinfo0117,98.1446475823184,35.69977270077941,3.34827e-07,0.000286988
16.0,1.0,20.0,0.02,954.4328979178,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.0088059345,0.034933118,4.9883244e-05,0.010413509,initial.bhinfo0041,1.1522875860595947,0.348368436027739,4.33063e-05,0.0299031
16.0,1.0,20.0,0.02,936.2205879684,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.010619795,0.046908811,4.9883244e-05,0.010413509,initial.bhinfo0040,1.389637629600556,0.420125924748271,3.59096e-05,0.0247956
16.0,1.0,20.0,0.02,519.0589514446,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020223268,6.2565745e-05,4.9883244e-05,0.010413509,initial.bhinfo0018,2.6462859411407447,0.8000454971053694,1.88571e-05,0.0130209
16.0,1.0,20.0,0.02,631.6557160858,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.018850407,5.5772737e-05,4.9883244e-05,0.010413509,initial.bhinfo0024,2.466642237490058,0.7457342324175071,2.02305e-05,0.0139692
16.0,1.0,20.0,0.02,745.1035204424,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.017072512,4.7676056e-05,4.9883244e-05,0.010413509,initial.bhinfo0030,2.2339984064670784,0.6753995620231796,2.23372e-05,0.0154239
16.0,1.0,20.0,0.02,761.4397104747999,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.016756838,0.095366652,4.9883244e-05,0.010413509,initial.bhinfo0031,2.192691350249277,0.6629112954258503,2.2758e-05,0.0157145
16.0,1.0,20.0,0.02,651.226252299,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.018578611,5.4504841e-05,4.9883244e-05,0.010413509,initial.bhinfo0025,2.4310767723210107,0.734981807738605,2.05264e-05,0.0141735
16.0,1.0,20.0,0.02,534.6788912024,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.020049112,6.1714795e-05,4.9883244e-05,0.010413509,initial.bhinfo0019,2.62349701432806,0.7931557736643369,1.90209e-05,0.013134
16.0,1.0,20.0,0.02,795.8712078184,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.016003408,0.088862146,4.9883244e-05,0.010413509,initial.bhinfo0033,2.094102377555364,0.6331051197432602,2.38295e-05,0.0164543
16.0,1.0,20.0,0.02,682.9396210028,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.018111061,5.2348877e-05,4.9883244e-05,0.010413509,initial.bhinfo0027,2.36989620586754,0.7164852288389131,2.10564e-05,0.0145394
16.0,1.0,20.0,0.02,666.7104519851999,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.018354789,5.3468824e-05,4.9883244e-05,0.010413509,initial.bhinfo0026,2.4017888742464764,0.7261272653741802,2.07767e-05,0.0143464
16.0,1.0,20.0,0.02,779.8310642304,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.016366634,0.091981421,4.9883244e-05,0.010413509,initial.bhinfo0032,2.1416317806793694,0.6474745740634817,2.33006e-05,0.0160891
16.0,1.0,20.0,0.02,12463.544802268,8.2119166,1.1494687,14.0,11.0,652291.0,1749238.0,0.80755517,0.34376869,3.4818526e-05,0.0063154697,initial.bhinfo0208,95.66564896075774,39.55329532845955,3.64093e-07,0.000159728
16.0,1.0,20.0,0.02,853.80655136,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.014444566,0.075849175,4.9883244e-05,0.010413509,initial.bhinfo0036,1.8901224041376303,0.5714363270041872,2.64011e-05,0.01823
16.0,1.0,20.0,0.02,589.9835391212,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.019392883,5.833528e-05,4.9883244e-05,0.010413509,initial.bhinfo0022,2.5376271352922464,0.7671949320970908,1.96646e-05,0.0135784
16.0,1.0,20.0,0.02,607.6781555502,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.019168149,5.7268539e-05,4.9883244e-05,0.010413509,initial.bhinfo0023,2.508219898801273,0.7583043104257328,1.98951e-05,0.0137376
16.0,1.0,20.0,0.02,869.0117659229999,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.013943139,0.071801188,4.9883244e-05,0.010413509,initial.bhinfo0037,1.824508912756891,0.5515995521823803,2.73506e-05,0.0188856
16.0,1.0,20.0,0.02,4265.352564774,1.3539139,8.2119132,12.0,14.0,184683.0,1431463.0,2.1425452,0.90453976,0.0018344552,3.4818512e-05,initial.bhinfo0143,109.90774375026206,247.50264452285776,1.66969e-05,1.4073e-07
16.0,1.0,20.0,0.02,567.247402344,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.019670645,5.9880409e-05,4.9883244e-05,0.010413509,initial.bhinfo0021,2.5739732726021574,0.7781833755755129,1.93869e-05,0.0133867
16.0,1.0,20.0,0.02,832.8107694116,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.01506377,0.080942913,4.9883244e-05,0.010413509,initial.bhinfo0035,1.971147431343822,0.59593243574337,2.53159e-05,0.0174807
16.0,1.0,20.0,0.02,379.60396477779994,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.0216091,6.9463344e-05,4.9883244e-05,0.010413509,initial.bhinfo0009,2.827626945887503,0.8548699029009375,1.76478e-05,0.0121858
16.0,1.0,20.0,0.02,365.68412813939995,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.021733601,7.009808e-05,4.9883244e-05,0.010413509,initial.bhinfo0008,2.8439183408271322,0.8597952425856569,1.75467e-05,0.012116
16.0,1.0,20.0,0.02,814.8517525372,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.015540869,0.084936187,4.9883244e-05,0.010413509,initial.bhinfo0034,2.0335775181246682,0.6148067792284819,2.45387e-05,0.016944
16.0,1.0,20.0,0.02,551.0119291432,11.764916,0.79113018,14.0,11.0,614899.0,1645425.0,0.019862016,6.0805413e-05,4.9883244e-05,0.010413509,initial.bhinfo0020,2.5990148428786353,0.785754135495549,1.92001e-05,0.0132577
4.0,4.0,2.0,0.002,590.0599122929,1.1010082,34.148778,11.0,14.0,118981.0,136651.0,62.942894,0.26033074,0.0068981038,0.00014479082,initial.bhinfo0011,1992.9212640814426,8914.441704574838,3.46256e-06,1.62482e-08
4.0,4.0,2.0,0.002,735.9134356587999,0.84545572,20.766932,11.0,14.0,56313.0,269591.0,65.273587,0.86284288,0.0097921622,8.8051793e-05,initial.bhinfo0013,2219.7948395300664,9034.350002233892,4.41289e-06,9.74987e-09
4.0,4.0,2.0,0.002,1212.5571013009999,20.890037,1.1519638,14.0,11.0,197790.0,300970.0,12.546599,0.5884464,8.8573755e-05,0.0062847864,initial.bhinfo0017,1680.476725847563,467.74485684218763,5.27267e-08,1.34412e-05
4.0,4.0,2.0,0.002,1108.0145663307,24.482909,0.74418754,14.0,11.0,51259.0,70911.0,68.488052,0.46731106,0.00010380753,0.010963216,initial.bhinfo0016,9753.434080702593,2129.476000099885,1.0647e-08,5.15019e-06
4.0,4.0,2.0,0.002,844.4385448365999,0.84545572,20.766932,11.0,14.0,56313.0,269591.0,46.097312,0.66803442,0.0097921622,8.8051793e-05,initial.bhinfo0014,1567.6566892793467,6380.2108925035245,6.24864e-06,1.38058e-08
4.0,4.0,2.0,0.002,1343.913984441,0.80287011,14.205718,11.0,14.0,17751.0,245146.0,496.55202,0.855372,0.010278086,6.0232243e-05,initial.bhinfo0018,18649.109939404036,66321.05187207455,5.5133e-07,9.08522e-10
4.0,4.0,2.0,0.002,1343.913984441,0.63913066,14.725929,11.0,14.0,77213.0,290261.0,116.79255,0.31512646,0.012261225,6.2437941e-05,initial.bhinfo0018,4049.961360571886,16057.935837434825,3.02859e-06,3.8897e-09
16.0,2.0,2.0,0.002,12774.505660144,0.6168775,13.043986,11.0,14.0,606589.0,1414589.0,32.458877,0.78835404,0.012552614,5.53065e-05,initial.bhinfo0206,1155.2681788392676,4422.188753607298,1.08695e-05,1.25111e-08
16.0,2.0,2.0,0.002,12627.298302712,0.53875562,15.309915,11.0,14.0,820184.0,1403916.0,84.701404,0.57827315,0.013639687,6.491404e-05,initial.bhinfo0205,2754.9227779705616,11895.619219659951,4.95282e-06,5.45895e-09
16.0,2.0,2.0,0.002,542.40904391764,0.86759732,21.774222,11.0,14.0,72371.0,177308.0,41.032242,0.62055132,0.0095420958,9.23227e-05,initial.bhinfo0029,1386.279801842005,5691.6791156693835,6.88574e-06,1.62265e-08
16.0,2.0,2.0,0.002,1731.6018634719999,0.59888203,14.479912,11.0,14.0,217581.0,1128358.0,6.8936037,0.57434371,0.012793586,6.1394826e-05,initial.bhinfo0071,235.56536418853287,952.5763535627502,5.43299e-05,6.44748e-08
16.0,2.0,2.0,0.002,1710.073095244,0.59888203,14.479912,11.0,14.0,217581.0,1128358.0,6.8936037,0.57434371,0.012793586,6.1394826e-05,initial.bhinfo0070,235.56536418853287,952.5763535627502,5.43299e-05,6.44748e-08
16.0,2.0,2.0,0.002,1677.6130960096,0.59888203,14.479912,11.0,14.0,217581.0,1128358.0,7.0124301,0.0,0.012793586,6.1394826e-05,initial.bhinfo0069,239.62585060599434,968.9960991334144,5.34092e-05,6.33822e-08
16.0,2.0,2.0,0.002,10747.696594448,16.315461,0.53211832,14.0,11.0,52009.0,985156.0,85.528098,0.80361106,6.9177554e-05,0.013737534,initial.bhinfo0192,12099.93441098587,2717.6190414951434,5.71926e-09,5.05683e-06
16.0,2.0,2.0,0.002,11248.421241928001,12.17194,0.43143155,14.0,10.0,6025.0,406994.0,1.9610045,0.0,5.1609026e-05,0.015367269,initial.bhinfo0195,275.21300130380587,63.92314977059701,1.87592e-07,0.00024049
16.0,2.0,2.0,0.002,11110.098941442,12.17194,0.43143155,14.0,10.0,6025.0,406994.0,1.9610045,0.0,5.1609026e-05,0.015367269,initial.bhinfo0194,275.21300130380587,63.92314977059701,1.87592e-07,0.00024049
16.0,2.0,2.0,0.002,11388.332055024,12.17194,0.43143155,14.0,10.0,6025.0,406994.0,1.96094,0.011091331,5.1609026e-05,0.015367269,initial.bhinfo0196,275.20394918863525,63.92104725468733,1.87598e-07,0.000240497
16.0,2.0,2.0,0.002,11502.131117186,12.17194,0.43143155,14.0,10.0,6025.0,406994.0,1.9609435,0.011107925,5.1609026e-05,0.015367269,initial.bhinfo0197,275.2044403886833,63.921161344697936,1.87598e-07,0.000240497
8.0,2.0,20.0,0.0002,3189.6026264969996,21.039194,0.67958897,14.0,11.0,243358.0,461687.0,33.135915,0.74226274,8.9206184e-05,0.011747796,initial.bhinfo0067,4692.135547338734,1049.7578854724009,1.90188e-08,1.1195e-05
8.0,2.0,20.0,0.0002,11141.70209298,0.99118884,14.871906,11.0,14.0,126356.0,638777.0,282.4703,0.24300706,0.008157326,6.305688e-05,initial.bhinfo0113,11145.101034604471,37002.12700912768,7.32186e-07,1.70476e-09
8.0,2.0,20.0,0.0002,11486.79715209,0.7903919,18.018004,11.0,14.0,8350.0,422842.0,24.083726,0.98946847,0.010422049,7.6396336e-05,initial.bhinfo0114,837.850308097342,3307.5889167044043,1.24436e-05,2.31057e-08
8.0,2.0,20.0,0.0002,7992.954571589999,18.018004,0.73941389,14.0,11.0,422842.0,682264.0,42.021176,0.071391535,7.6396336e-05,0.011019965,initial.bhinfo0101,5811.277877015964,1432.514328167438,1.3151e-08,7.69554e-06
8.0,2.0,20.0,0.0002,6013.38035955,1.0207034,15.243831,11.0,14.0,412606.0,425235.0,589.75583,0.30922032,0.0078242652,6.4633844e-05,initial.bhinfo0090,23301.49089587617,77211.54942217022,3.35906e-07,8.37405e-10
8.0,2.0,20.0,0.0002,6165.128832404999,19.113677,0.98904828,14.0,11.0,529532.0,685852.0,37.174142,0.80244358,8.1041992e-05,0.0081813895,initial.bhinfo0091,5014.835570271874,1359.5770601422043,1.61663e-08,6.01978e-06
8.0,2.0,20.0,0.0002,13255.19462748,17.273173,0.91563301,14.0,11.0,157557.0,407005.0,129.16428,0.85308545,7.3238251e-05,0.0090032603,initial.bhinfo0119,17377.480294869463,4758.425998123003,4.21608e-09,1.89275e-06
8.0,2.0,20.0,0.0002,4860.791629298999,0.6957139,18.192428,11.0,14.0,514733.0,726392.0,82.11017,0.57883035,0.011548302,7.7135896e-05,initial.bhinfo0082,2739.5261805234413,11437.12503961001,4.21697e-06,6.74679e-09
8.0,2.0,20.0,0.0002,1251.107360112,0.99143445,18.34748,11.0,14.0,93652.0,163707.0,39.595127,0.97950053,0.0081545642,7.7793316e-05,initial.bhinfo0042,1467.1469409763447,5315.536276842,5.56013e-06,1.46404e-08
8.0,2.0,20.0,0.0002,4655.2609901324995,1.0348459,20.110274,11.0,14.0,184762.0,224730.0,191.66728,0.63502823,0.0076636208,8.526756e-05,initial.bhinfo0080,6998.1326849945435,25872.148120713082,1.09549e-06,3.29692e-09
8.0,2.0,20.0,0.0002,1303.324313844,27.158249,0.98033101,14.0,11.0,205777.0,743117.0,89.203048,0.44166358,0.00011515097,0.008279286,initial.bhinfo0043,12496.6302438721,2924.060613154093,9.21791e-09,2.83246e-06
8.0,2.0,20.0,0.0002,518.80380463695,26.61236,1.0105504,14.0,11.0,51259.0,53437.0,6.7228387,0.94855855,0.0001128364,0.0079391365,initial.bhinfo0026,937.087625334496,223.81750724841405,1.20456e-07,3.54844e-05
2.0,0.5,20.0,0.02,404.8890581544,7.5328675,0.65695865,14.0,11.0,39421.0,166693.0,0.01124832,0.00025339245,3.1939358e-05,0.012032557,initial.bhinfo0011,1.4243389483311308,0.4805349921571152,2.24321e-05,0.025049
2.0,0.5,20.0,0.02,488.970824762,7.5328675,0.65695865,14.0,11.0,39421.0,166693.0,0.0085691594,0.00016503233,3.1939358e-05,0.012032557,initial.bhinfo0012,1.0850853716713096,0.3660796407883195,2.94456e-05,0.0328806
2.0,0.5,20.0,0.02,176.05728451698002,0.84260496,14.009059,11.0,14.0,194534.0,233764.0,0.18946557,0.43439001,0.0098244689,5.9398412e-05,initial.bhinfo0006,7.249871769583164,25.123839186385062,0.00135562,2.36508e-06
2.0,0.5,20.0,0.02,231.748325623,7.4356042,0.70574931,14.0,11.0,87460.0,96867.0,0.9658436,0.94652167,3.1526962e-05,0.011425458,initial.bhinfo0007,120.93220143854944,42.296004682786084,2.60794e-07,0.000270229
2.0,0.5,20.0,0.02,530.1936711838,7.5328675,0.65695865,14.0,11.0,39421.0,166693.0,0.0037060116,0.00054299021,3.1939358e-05,0.012032557,initial.bhinfo0013,0.46928044942240016,0.15832304336471387,6.8085e-05,0.0760276
