#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#snapshot
16.0,2.0,20.0,0.02,8121.3460756819995,7.5036291,0.0056861067,14.0,11.0,118226.0,122895.0,0.0073899738,6.7008277e-06,initial.bhinfo0126
16.0,2.0,20.0,0.02,8262.792333038,7.5036794,0.0056358332,14.0,11.0,118226.0,122895.0,0.0074347029,6.5761523e-06,initial.bhinfo0127
16.0,2.0,20.0,0.02,8353.770589544,7.5037106,0.0056045815,14.0,11.0,118226.0,122895.0,0.0074628452,6.499264e-06,initial.bhinfo0128
16.0,2.0,20.0,0.02,8431.114525568,7.5037366,0.0055786455,14.0,11.0,118226.0,122895.0,0.0074864002,6.4358114e-06,initial.bhinfo0129
16.0,2.0,20.0,0.02,8545.533426058,7.5037739,0.0055412934,14.0,11.0,118226.0,122895.0,0.0075206466,6.3449981e-06,initial.bhinfo0130
16.0,2.0,20.0,0.02,8703.522149476,7.5038236,0.0054916,14.0,11.0,118226.0,122895.0,0.0075668099,6.225221e-06,initial.bhinfo0131
16.0,2.0,20.0,0.02,8789.787936502,7.5038499,0.0054653357,14.0,11.0,118226.0,122895.0,0.0075914911,6.1623958e-06,initial.bhinfo0132
16.0,2.0,20.0,0.02,8903.891257204,7.5038837,0.0054314882,14.0,11.0,118226.0,122895.0,0.0076235921,6.08192e-06,initial.bhinfo0133
16.0,2.0,20.0,0.02,8984.044277887999,7.5039069,0.0054082933,14.0,11.0,118226.0,122895.0,0.0076457836,6.0270901e-06,initial.bhinfo0134
16.0,2.0,20.0,0.02,9058.42416967,7.503928,0.0053871817,14.0,11.0,118226.0,122895.0,0.0076661205,5.9774094e-06,initial.bhinfo0135
16.0,2.0,20.0,0.02,9162.797585294,7.503957,0.0053582009,14.0,11.0,118226.0,122895.0,0.0076942555,5.9095594e-06,initial.bhinfo0136
16.0,2.0,20.0,0.02,9292.509369098,7.503992,0.0053231872,14.0,11.0,118226.0,122895.0,0.007728588,5.8281231e-06,initial.bhinfo0137
16.0,2.0,20.0,0.02,9412.661774122,7.5040235,0.0052916967,14.0,11.0,118226.0,122895.0,0.0077597894,5.7553839e-06,initial.bhinfo0138
16.0,2.0,20.0,0.02,9522.554298146,7.5040516,0.0052636499,14.0,11.0,118226.0,122895.0,0.0077878407,5.6909999e-06,initial.bhinfo0139
16.0,2.0,20.0,0.02,9632.98104356,7.5040791,0.0052361605,14.0,11.0,118226.0,122895.0,0.0078155778,5.6282613e-06,initial.bhinfo0140
16.0,2.0,20.0,0.02,9720.100169654,7.5041003,0.005214944,14.0,11.0,118226.0,122895.0,0.0078371522,5.5800871e-06,initial.bhinfo0141
16.0,2.0,20.0,0.02,9836.491797608,7.504128,0.0051872204,14.0,11.0,118226.0,122895.0,0.0078655653,5.5174628e-06,initial.bhinfo0142
16.0,2.0,20.0,0.02,9969.904214351998,7.5041589,0.0051562806,14.0,11.0,118226.0,122895.0,0.0078975754,5.4480082e-06,initial.bhinfo0143
16.0,2.0,20.0,0.02,10133.874802182,7.5041958,0.0051194175,14.0,11.0,118226.0,122895.0,0.0079361348,5.3658553e-06,initial.bhinfo0144
16.0,2.0,20.0,0.02,10269.401461989999,7.5042253,0.0050898674,14.0,11.0,118226.0,122895.0,0.0079673809,5.3004698e-06,initial.bhinfo0145
16.0,2.0,20.0,0.02,10361.297447162,7.5042449,0.0050702814,14.0,11.0,118226.0,122895.0,0.0079882584,5.2573619e-06,initial.bhinfo0146
16.0,2.0,20.0,0.02,10451.645959247999,7.5042638,0.0050513673,14.0,11.0,118226.0,122895.0,0.0080085479,5.215907e-06,initial.bhinfo0147
16.0,2.0,20.0,0.02,10560.285362634,7.5042862,0.0050290584,14.0,11.0,118226.0,122895.0,0.0080326426,5.1672316e-06,initial.bhinfo0148
16.0,2.0,20.0,0.02,10658.858761391999,7.504306,0.005009213,14.0,11.0,118226.0,122895.0,0.008054227,5.124131e-06,initial.bhinfo0149
16.0,2.0,20.0,0.02,11763.066071402,6.5249503,1.2957286,14.0,12.0,446201.0,1633532.0,2.1221255,0.70524747,initial.bhinfo0156
16.0,2.0,8.0,0.0002,72.58419325781999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0000
16.0,2.0,8.0,0.0002,84.61213478532,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0001
16.0,2.0,8.0,0.0002,90.91412871185999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0002
16.0,2.0,8.0,0.0002,103.2155703637,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0003
16.0,2.0,8.0,0.0002,111.9294641915,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0004
16.0,2.0,8.0,0.0002,125.22499632709999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0005
16.0,2.0,8.0,0.0002,134.41300986957998,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0006
16.0,2.0,8.0,0.0002,144.23508405785998,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0007
16.0,2.0,8.0,0.0002,152.3600819436,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0008
16.0,2.0,8.0,0.0002,164.87981848422,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0009
16.0,2.0,8.0,0.0002,176.15514467202,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0010
16.0,2.0,8.0,0.0002,184.37156871114,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0011
16.0,2.0,8.0,0.0002,191.65970702049998,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0012
16.0,2.0,8.0,0.0002,203.45962446171998,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0013
16.0,2.0,8.0,0.0002,221.01971505176,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0014
16.0,2.0,8.0,0.0002,231.73801461061996,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0015
16.0,2.0,8.0,0.0002,243.90050209481998,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0016
16.0,2.0,8.0,0.0002,253.87495320539998,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0017
16.0,2.0,8.0,0.0002,263.57517538630003,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0018
16.0,2.0,8.0,0.0002,275.68295293954,1.0000925,35.385291,11.0,14.0,357674.0,967726.0,11.969477,0.65074343,initial.bhinfo0019
16.0,2.0,8.0,0.0002,275.68295293954,21.439412,1.3592174,14.0,12.0,1378312.0,21166.0,21.090755,0.70568876,initial.bhinfo0019
16.0,2.0,8.0,0.0002,275.68295293954,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0019
16.0,2.0,8.0,0.0002,284.99670309262,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0020
16.0,2.0,8.0,0.0002,297.24557877484,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0021
16.0,2.0,8.0,0.0002,308.04131567002,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0022
16.0,2.0,8.0,0.0002,321.79743862894,1.0829265,27.730502,11.0,14.0,213966.0,824510.0,6.7250884,0.73123417,initial.bhinfo0023
16.0,2.0,8.0,0.0002,321.79743862894,19.616021,1.0445566,14.0,11.0,173828.0,674426.0,8.3429866,0.013494029,initial.bhinfo0023
16.0,2.0,8.0,0.0002,321.79743862894,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0023
16.0,2.0,8.0,0.0002,335.48605864666,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0024
16.0,2.0,8.0,0.0002,348.36664581571995,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0025
16.0,2.0,8.0,0.0002,361.83197544397996,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0026
16.0,2.0,8.0,0.0002,379.86327760311997,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0027
16.0,2.0,8.0,0.0002,397.72207224586,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0028
16.0,2.0,8.0,0.0002,417.77257559203997,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0029
16.0,2.0,8.0,0.0002,432.97416719247997,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0030
16.0,2.0,8.0,0.0002,445.78781748273997,40.5,1.1237672,14.0,11.0,1174771.0,1380877.0,37.698569,0.89612665,initial.bhinfo0031
16.0,2.0,8.0,0.0002,445.78781748273997,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0031
16.0,2.0,8.0,0.0002,463.8150439926,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0032
16.0,2.0,8.0,0.0002,485.7349259601,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0033
16.0,2.0,8.0,0.0002,498.55466849694,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0034
16.0,2.0,8.0,0.0002,524.8914150833799,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0035
16.0,2.0,8.0,0.0002,546.47583432108,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0036
16.0,2.0,8.0,0.0002,563.24699666846,28.308457,1.0154003,14.0,11.0,1346947.0,765028.0,76.777408,0.53114541,initial.bhinfo0037
16.0,2.0,8.0,0.0002,563.24699666846,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0037
16.0,2.0,8.0,0.0002,580.20839136114,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0038
16.0,2.0,8.0,0.0002,594.5418342860401,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0039
16.0,2.0,8.0,0.0002,625.45443826802,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0040
16.0,2.0,8.0,0.0002,645.3205750905199,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0041
16.0,2.0,8.0,0.0002,674.1980149257801,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0042
16.0,2.0,8.0,0.0002,688.33208359762,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0043
16.0,2.0,8.0,0.0002,712.6473010653999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0044
16.0,2.0,8.0,0.0002,736.4838349404,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0045
16.0,2.0,8.0,0.0002,759.6928886449999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0046
16.0,2.0,8.0,0.0002,783.4462113472,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0047
16.0,2.0,8.0,0.0002,810.8066959355999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0048
16.0,2.0,8.0,0.0002,835.4108811828,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0049
16.0,2.0,8.0,0.0002,853.934494887,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0050
16.0,2.0,8.0,0.0002,863.9603798424,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.2277107,0.0,initial.bhinfo0051
16.0,2.0,8.0,0.0002,897.6454796259999,7.5479164,1.1959076,14.0,11.0,1239448.0,1642472.0,2.1220483,0.062347973,initial.bhinfo0052
16.0,2.0,8.0,0.0002,1018.1092189699999,0.98752028,35.485061,11.0,14.0,531886.0,1172438.0,57.360323,0.51980762,initial.bhinfo0056
16.0,2.0,8.0,0.0002,1484.6833926158001,1.0126998,27.730195,11.0,14.0,424711.0,1516324.0,226.36268,0.63447509,initial.bhinfo0071
16.0,2.0,8.0,0.0002,1503.0087429644,0.98834884,27.769077,11.0,14.0,180251.0,712608.0,113.75039,0.18450131,initial.bhinfo0072
16.0,2.0,8.0,0.0002,1579.2219693444,0.83078348,29.457285,11.0,14.0,763132.0,1567980.0,75.999193,0.50033856,initial.bhinfo0074
16.0,2.0,8.0,0.0002,1781.7787667328,18.329214,0.99261144,14.0,11.0,98571.0,293771.0,121.18794,0.66543341,initial.bhinfo0080
16.0,2.0,8.0,0.0002,3484.4355246854,21.984559,0.73968893,14.0,11.0,1321200.0,499940.0,82.408534,0.99639109,initial.bhinfo0114
16.0,2.0,8.0,0.0002,4420.4536668294,15.66855,1.0382977,14.0,11.0,35366.0,403348.0,3.3832508,0.76789257,initial.bhinfo0127
16.0,2.0,8.0,0.0002,4476.9433687328,15.66855,1.0382977,14.0,11.0,35366.0,403348.0,3.3832508,0.76789257,initial.bhinfo0128
16.0,2.0,8.0,0.0002,4545.886443436199,15.66855,1.0382977,14.0,11.0,35366.0,403348.0,3.3832507,0.76789256,initial.bhinfo0129
16.0,2.0,8.0,0.0002,4593.9100453274,15.66855,1.0382977,14.0,11.0,35366.0,403348.0,3.3832507,0.76789256,initial.bhinfo0130
16.0,2.0,8.0,0.0002,4894.2349469519995,1.0150752,27.783162,11.0,14.0,545372.0,1276943.0,116.48333,0.50366331,initial.bhinfo0134
16.0,2.0,8.0,0.0002,5246.8677645,0.96646517,21.139603,11.0,14.0,53998.0,737080.0,61.288292,0.74752085,initial.bhinfo0138
16.0,2.0,8.0,0.0002,7398.710108264,0.60106625,17.224019,11.0,14.0,510835.0,864154.0,155.5527,0.32444699,initial.bhinfo0161
16.0,2.0,8.0,0.0002,8256.22530162,19.134505,0.7716685,14.0,11.0,1326889.0,988590.0,26.631894,0.24612253,initial.bhinfo0169
16.0,2.0,8.0,0.0002,8256.22530162,15.189798,0.70239516,14.0,11.0,843296.0,1147126.0,84.73149,0.81859648,initial.bhinfo0169
16.0,2.0,8.0,0.0002,9073.828850307998,0.75978456,18.800604,11.0,14.0,325383.0,573401.0,78.964378,0.77187985,initial.bhinfo0175
16.0,2.0,8.0,0.0002,9302.040444757999,0.66743141,14.473989,11.0,14.0,222751.0,3342615.0,1.6701106,0.80360043,initial.bhinfo0177
16.0,2.0,8.0,0.0002,9417.827801099998,0.66743141,14.473989,11.0,14.0,222751.0,3342615.0,1.6701103,0.8036004,initial.bhinfo0178
16.0,2.0,8.0,0.0002,9536.200647454001,21.399136,0.60115513,14.0,11.0,1474594.0,1530326.0,16.077715,0.86612506,initial.bhinfo0179
16.0,2.0,8.0,0.0002,9536.200647454001,0.66743141,14.473989,11.0,14.0,222751.0,3342615.0,1.6770786,0.77345162,initial.bhinfo0179
16.0,2.0,8.0,0.0002,9808.35778875,0.59887547,13.543105,11.0,14.0,945246.0,1070388.0,106.85095,0.48120156,initial.bhinfo0181
16.0,2.0,8.0,0.0002,13469.529811268,18.152192,0.58747828,14.0,11.0,1282480.0,1379101.0,124.2688,0.94828753,initial.bhinfo0206
16.0,2.0,8.0,0.002,101.79819964456,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12842753,0.0,initial.bhinfo0002
16.0,2.0,8.0,0.002,111.00313137701998,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12842471,1.173174e-08,initial.bhinfo0003
16.0,2.0,8.0,0.002,116.90594517485998,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.1284229,1.1731478e-08,initial.bhinfo0004
16.0,2.0,8.0,0.002,129.69020975078,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12841899,1.1730912e-08,initial.bhinfo0005
16.0,2.0,8.0,0.002,140.3762932833,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12841572,1.1730439e-08,initial.bhinfo0006
16.0,2.0,8.0,0.002,153.57713733094,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12841167,1.1729854e-08,initial.bhinfo0007
16.0,2.0,8.0,0.002,167.16350525188,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12840751,1.1729252e-08,initial.bhinfo0008
16.0,2.0,8.0,0.002,181.92721220702,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12840298,3.6375157e-08,initial.bhinfo0009
16.0,2.0,8.0,0.002,193.51545061375998,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12839943,3.6373564e-08,initial.bhinfo0010
16.0,2.0,8.0,0.002,202.7041505069,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12839661,1.2034747e-07,initial.bhinfo0011
16.0,2.0,8.0,0.002,216.42439926122,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.1283924,1.0555562e-07,initial.bhinfo0012
16.0,2.0,8.0,0.002,225.56216768992,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.1283896,1.0555198e-07,initial.bhinfo0013
16.0,2.0,8.0,0.002,241.66812180794,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12838468,7.7797087e-08,initial.bhinfo0014
16.0,2.0,8.0,0.002,254.27450127466,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12838082,7.779338e-08,initial.bhinfo0015
16.0,2.0,8.0,0.002,270.5715297558,28.020013,1.0231022,14.0,11.0,235378.0,1626298.0,0.12837575,1.5361824e-06,initial.bhinfo0016
16.0,2.0,8.0,0.002,326.40656634204,0.90747574,41.626838,11.0,14.0,357202.0,688588.0,14.233083,0.55095679,initial.bhinfo0019
16.0,2.0,8.0,0.002,340.3866235864,0.90747574,41.626838,11.0,14.0,357202.0,688588.0,14.137433,0.71203291,initial.bhinfo0020
16.0,2.0,8.0,0.002,961.3403067877999,15.112366,0.98154126,14.0,11.0,1391022.0,705923.0,30.928958,0.86064531,initial.bhinfo0047
16.0,2.0,8.0,0.002,985.4345405704,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.275922,0.86973095,initial.bhinfo0048
16.0,2.0,8.0,0.002,1012.4892099472,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.275922,0.86973095,initial.bhinfo0049
16.0,2.0,8.0,0.002,1042.3347084716,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.681647,0.88172296,initial.bhinfo0050
16.0,2.0,8.0,0.002,1063.2526953699999,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,23.681647,0.88172296,initial.bhinfo0051
16.0,2.0,8.0,0.002,1106.569912952,0.98154126,15.112366,11.0,14.0,705923.0,1391022.0,30.18258,0.76462939,initial.bhinfo0052
16.0,2.0,8.0,0.002,1402.059792587,14.211454,0.57901319,14.0,11.0,528064.0,1329701.0,5.9779461,0.0,initial.bhinfo0061
16.0,2.0,8.0,0.002,1431.1411068714,14.211454,0.57901319,14.0,11.0,528064.0,1329701.0,5.9779461,0.0,initial.bhinfo0062
16.0,2.0,8.0,0.002,6603.8688485314,17.387258,0.53870648,14.0,11.0,572902.0,1352867.0,66.33519,0.60698123,initial.bhinfo0149
16.0,2.0,8.0,0.002,9264.073224434,17.164824,0.53096492,14.0,11.0,1203281.0,1261966.0,16.299957,0.42991215,initial.bhinfo0178
16.0,2.0,8.0,0.002,12411.971703641999,14.831073,0.5703545,14.0,11.0,87366.0,863615.0,31.47466,0.58223405,initial.bhinfo0203
16.0,2.0,8.0,0.02,2442.7499482709995,8.6191127,0.63302878,14.0,11.0,262693.0,2029189.0,5.8518978,0.30112738,initial.bhinfo0041
16.0,2.0,8.0,0.02,3327.6653213412,7.998388,0.58680594,14.0,11.0,291484.0,376575.0,4.6353503,0.24777363,initial.bhinfo0054
16.0,2.0,8.0,0.02,3393.9780455873997,7.998388,0.58680594,14.0,11.0,291484.0,376575.0,4.6698456,0.27724702,initial.bhinfo0055
16.0,4.0,2.0,0.0002,369.6311213442,40.5,1.0077471,14.0,11.0,958771.0,1347015.0,93.747108,0.57355509,initial.bhinfo0007
16.0,4.0,2.0,0.0002,389.32228726740004,28.548799,1.1930678,14.0,11.0,236025.0,516057.0,258.71665,0.87304157,initial.bhinfo0008
16.0,4.0,2.0,0.0002,1321.0018424334,1.0068347,40.5,11.0,14.0,397353.0,523450.0,16.308706,0.86089275,initial.bhinfo0033
16.0,4.0,2.0,0.0002,1907.6688567315,0.86416689,29.563943,11.0,14.0,15351.0,1104895.0,151.35707,0.92612858,initial.bhinfo0042
16.0,4.0,2.0,0.0002,3949.567717095,30.494025,0.588012,14.0,11.0,59411.0,474493.0,1.7482447,0.90805804,initial.bhinfo0066
16.0,4.0,2.0,0.0002,4060.0571437349995,29.861278,0.75045293,14.0,11.0,8274.0,564328.0,28.68486,0.82921436,initial.bhinfo0067
16.0,4.0,2.0,0.0002,4361.783058126,14.823276,0.9009787,14.0,11.0,496555.0,1601919.0,36.489345,0.94736278,initial.bhinfo0070
16.0,4.0,2.0,0.0002,4487.445568161,14.823276,0.9009787,14.0,11.0,496555.0,1601919.0,36.489345,0.94736278,initial.bhinfo0071
16.0,4.0,2.0,0.0002,4609.310154254999,14.823276,0.9009787,14.0,11.0,496555.0,1601919.0,36.34895,0.94771307,initial.bhinfo0072
16.0,4.0,2.0,0.0002,5497.462583118,28.640062,1.2493518,14.0,12.0,1281791.0,796472.0,70.391304,0.10450376,initial.bhinfo0079
16.0,4.0,2.0,0.0002,5734.313984628,0.99905881,28.77584,11.0,14.0,864698.0,1524600.0,13.011236,0.76912442,initial.bhinfo0081
16.0,4.0,2.0,0.0002,5798.220053922,0.99905881,29.295725,11.0,14.0,864698.0,1165025.0,19.205318,0.58138652,initial.bhinfo0082
16.0,4.0,2.0,0.0002,5869.351124648999,0.99905881,29.295725,11.0,14.0,864698.0,1165025.0,19.205318,0.58138652,initial.bhinfo0083
16.0,4.0,2.0,0.0002,5972.158045818,0.99905881,29.295725,11.0,14.0,864698.0,1165025.0,13.129442,0.8858033,initial.bhinfo0084
16.0,4.0,2.0,0.0002,6332.161689144,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658113,0.9243607,initial.bhinfo0087
16.0,4.0,2.0,0.0002,6440.497084305,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658106,0.92436069,initial.bhinfo0088
16.0,4.0,2.0,0.0002,6575.964710409,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658098,0.92436067,initial.bhinfo0089
16.0,4.0,2.0,0.0002,6700.234895163,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658091,0.92436066,initial.bhinfo0090
16.0,4.0,2.0,0.0002,6892.897130406,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.565808,0.92436064,initial.bhinfo0091
16.0,4.0,2.0,0.0002,7030.0140525629995,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658072,0.92436063,initial.bhinfo0092
16.0,4.0,2.0,0.0002,7179.358300487999,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658069,0.92450747,initial.bhinfo0093
16.0,4.0,2.0,0.0002,7313.287904487,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658061,0.92450746,initial.bhinfo0094
16.0,4.0,2.0,0.0002,7439.254816815,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5658054,0.92450744,initial.bhinfo0095
16.0,4.0,2.0,0.0002,7567.419789881999,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.563454,0.92074115,initial.bhinfo0096
16.0,4.0,2.0,0.0002,7712.889062660999,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634533,0.92074114,initial.bhinfo0097
16.0,4.0,2.0,0.0002,7840.945563642,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634527,0.92074113,initial.bhinfo0098
16.0,4.0,2.0,0.0002,8020.617365988,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634518,0.92074111,initial.bhinfo0099
16.0,4.0,2.0,0.0002,8108.922249711,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634513,0.9207411,initial.bhinfo0100
16.0,4.0,2.0,0.0002,8224.189451459999,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634508,0.92074109,initial.bhinfo0101
16.0,4.0,2.0,0.0002,8443.523411613,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634497,0.92074108,initial.bhinfo0102
16.0,4.0,2.0,0.0002,8525.05339302,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634493,0.92074107,initial.bhinfo0103
16.0,4.0,2.0,0.0002,8746.540984386,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634482,0.92074105,initial.bhinfo0104
16.0,4.0,2.0,0.0002,8853.606535662,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634476,0.92074104,initial.bhinfo0105
16.0,4.0,2.0,0.0002,8961.815046501,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634471,0.92074103,initial.bhinfo0106
16.0,4.0,2.0,0.0002,9109.345088781,1.0252778,14.039946,11.0,14.0,737363.0,844780.0,4.5634464,0.92074102,initial.bhinfo0107
16.0,4.0,2.0,0.0002,11123.902078883999,18.021447,0.75549641,14.0,11.0,1001799.0,1224347.0,336.06457,0.57696915,initial.bhinfo0120
16.0,4.0,2.0,0.0002,13750.619885396998,16.551395,0.60210463,14.0,11.0,965523.0,1317586.0,108.81768,0.22960047,initial.bhinfo0137
16.0,4.0,2.0,0.002,1158.6845131425,0.67346505,41.374036,11.0,14.0,712657.0,1056011.0,71.442159,0.85261198,initial.bhinfo0027
16.0,4.0,2.0,0.002,1448.7688710432,41.162296,0.78966229,14.0,11.0,40380.0,1305499.0,44.575427,0.57296955,initial.bhinfo0033
16.0,4.0,2.0,0.002,1770.139560528,16.289585,0.85421158,14.0,11.0,491202.0,1026907.0,305.73873,0.7390275,initial.bhinfo0039
16.0,4.0,2.0,0.002,3204.4279284359995,18.531151,0.68836607,14.0,11.0,1241887.0,195129.0,49.927735,0.069640869,initial.bhinfo0056
16.0,4.0,2.0,0.002,7750.083980844,14.398363,0.52631913,14.0,11.0,120626.0,441414.0,3.9176114,0.13164614,initial.bhinfo0093
